plate,transfer,rep,p,n,f
3,18,4,AB,0,0
3,18,4,E,0,0
3,19,1,U,48,0.5106382978723404
3,19,1,S,8,0.0851063829787234
3,19,1,A,0,0
3,19,1,B,38,0.40425531914893614
3,19,1,A/B,0,0
3,19,1,AB,0,0
3,19,1,E,0,0
3,19,2,U,58,0.6170212765957447
3,19,2,S,0,0
3,19,2,A,0,0
3,19,2,B,36,0.3829787234042553
3,19,2,A/B,0,0
3,19,2,AB,0,0
3,19,2,E,0,0
3,19,3,U,52,0.5531914893617021
3,19,3,S,6,0.06382978723404255
3,19,3,A,0,0
3,19,3,B,36,0.3829787234042553
3,19,3,A/B,0,0
3,19,3,AB,0,0
3,19,3,E,0,0
3,19,4,U,46,0.48936170212765956
3,19,4,S,9,0.09574468085106383
3,19,4,A,0,0
3,19,4,B,39,0.4148936170212766
3,19,4,A/B,0,0
3,19,4,AB,0,0
3,19,4,E,0,0
3,20,1,U,38,0.40425531914893614
3,20,1,S,8,0.0851063829787234
3,20,1,A,0,0
3,20,1,B,48,0.5106382978723404
3,20,1,A/B,0,0
3,20,1,AB,0,0
3,20,1,E,0,0
3,20,2,U,38,0.40425531914893614
3,20,2,S,8,0.0851063829787234
3,20,2,A,0,0
3,20,2,B,48,0.5106382978723404
3,20,2,A/B,0,0
3,20,2,AB,0,0
3,20,2,E,0,0
3,20,3,U,47,0.5
3,20,3,S,4,0.0425531914893617
3,20,3,A,0,0
3,20,3,B,43,0.4574468085106383
3,20,3,A/B,0,0
3,20,3,AB,0,0
3,20,3,E,0,0
3,20,4,U,41,0.43617021276595747
3,20,4,S,9,0.09574468085106383
3,20,4,A,0,0
3,20,4,B,44,0.46808510638297873
3,20,4,A/B,0,0
3,20,4,AB,0,0
3,20,4,E,0,0
3,21,1,U,39,0.4148936170212766
3,21,1,S,5,0.05319148936170213
3,21,1,A,0,0
3,21,1,B,50,0.5319148936170213
3,21,1,A/B,0,0
3,21,1,AB,0,0
3,21,1,E,0,0
3,21,2,U,48,0.5106382978723404
3,21,2,S,0,0
3,21,2,A,0,0
3,21,2,B,46,0.48936170212765956
3,21,2,A/B,0,0
3,21,2,AB,0,0
3,21,2,E,0,0
3,21,3,U,42,0.44680851063829785
3,21,3,S,5,0.05319148936170213
3,21,3,A,0,0
3,21,3,B,47,0.5
3,21,3,A/B,0,0
3,21,3,AB,0,0
3,21,3,E,0,0
3,21,4,U,43,0.4574468085106383
3,21,4,S,4,0.0425531914893617
3,21,4,A,0,0
3,21,4,B,47,0.5
3,21,4,A/B,0,0
3,21,4,AB,0,0
3,21,4,E,0,0
3,22,1,U,41,0.43617021276595747
3,22,1,S,9,0.09574468085106383
3,22,1,A,0,0
3,22,1,B,44,0.46808510638297873
3,22,1,A/B,0,0
3,22,1,AB,0,0
3,22,1,E,0,0
3,22,2,U,41,0.43617021276595747
3,22,2,S,7,0.07446808510638298
3,22,2,A,0,0
3,22,2,B,46,0.48936170212765956
3,22,2,A/B,0,0
3,22,2,AB,0,0
3,22,2,E,0,0
3,22,3,U,43,0.4574468085106383
3,22,3,S,4,0.0425531914893617
3,22,3,A,0,0
3,22,3,B,47,0.5
3,22,3,A/B,0,0
3,22,3,AB,0,0
3,22,3,E,0,0
3,22,4,U,43,0.4574468085106383
3,22,4,S,9,0.09574468085106383
3,22,4,A,0,0
3,22,4,B,42,0.44680851063829785
3,22,4,A/B,0,0
3,22,4,AB,0,0
3,22,4,E,0,0
3,23,1,U,44,0.46808510638297873
3,23,1,S,8,0.0851063829787234
3,23,1,A,0,0
3,23,1,B,42,0.44680851063829785
3,23,1,A/B,0,0
3,23,1,AB,0,0
3,23,1,E,0,0
3,23,2,U,46,0.48936170212765956
3,23,2,S,4,0.0425531914893617
3,23,2,A,0,0
3,23,2,B,44,0.46808510638297873
3,23,2,A/B,0,0
3,23,2,AB,0,0
3,23,2,E,0,0
3,23,3,U,44,0.46808510638297873
3,23,3,S,5,0.05319148936170213
3,23,3,A,0,0
3,23,3,B,45,0.4787234042553192
3,23,3,A/B,0,0
3,23,3,AB,0,0
3,23,3,E,0,0
3,23,4,U,49,0.5212765957446809
3,23,4,S,6,0.06382978723404255
3,23,4,A,0,0
3,23,4,B,38,0.40425531914893614
3,23,4,A/B,0,0
3,23,4,AB,1,0.010638297872340425
3,23,4,E,0,0
3,24,1,U,44,0.46808510638297873
3,24,1,S,11,0.11702127659574468
3,24,1,A,0,0
3,24,1,B,39,0.4148936170212766
3,24,1,A/B,0,0
3,24,1,AB,0,0
3,24,1,E,0,0
3,24,2,U,49,0.5212765957446809
3,24,2,S,6,0.06382978723404255
3,24,2,A,0,0
3,24,2,B,39,0.4148936170212766
3,24,2,A/B,0,0
3,24,2,AB,0,0
3,24,2,E,0,0
3,24,3,U,44,0.46808510638297873
3,24,3,S,13,0.13829787234042554
3,24,3,A,0,0
3,24,3,B,37,0.39361702127659576
3,24,3,A/B,0,0
3,24,3,AB,0,0
3,24,3,E,0,0
3,24,4,U,55,0.5851063829787234
3,24,4,S,9,0.09574468085106383
3,24,4,A,0,0
3,24,4,B,30,0.3191489361702128
3,24,4,A/B,0,0
3,24,4,AB,0,0
3,24,4,E,0,0
3,25,1,U,45,0.4787234042553192
3,25,1,S,8,0.0851063829787234
3,25,1,A,0,0
3,25,1,B,41,0.43617021276595747
3,25,1,A/B,0,0
3,25,1,AB,0,0
3,25,1,E,0,0
3,25,2,U,49,0.5212765957446809
3,25,2,S,6,0.06382978723404255
3,25,2,A,0,0
3,25,2,B,39,0.4148936170212766
3,25,2,A/B,0,0
3,25,2,AB,0,0
3,25,2,E,0,0
3,25,3,U,41,0.43617021276595747
3,25,3,S,10,0.10638297872340426
3,25,3,A,0,0
3,25,3,B,43,0.4574468085106383
3,25,3,A/B,0,0
3,25,3,AB,0,0
3,25,3,E,0,0
3,25,4,U,43,0.4574468085106383
3,25,4,S,12,0.1276595744680851
3,25,4,A,0,0
3,25,4,B,39,0.4148936170212766
3,25,4,A/B,0,0
3,25,4,AB,0,0
3,25,4,E,0,0
3,26,1,U,46,0.48936170212765956
3,26,1,S,15,0.1595744680851064
3,26,1,A,0,0
3,26,1,B,30,0.3191489361702128
3,26,1,A/B,2,0.02127659574468085
3,26,1,AB,1,0.010638297872340425
3,26,1,E,0,0
3,26,2,U,49,0.5212765957446809
3,26,2,S,10,0.10638297872340426
3,26,2,A,0,0
3,26,2,B,31,0.32978723404255317
3,26,2,A/B,4,0.0425531914893617
3,26,2,AB,0,0
3,26,2,E,0,0
3,26,3,U,43,0.4574468085106383
3,26,3,S,17,0.18085106382978725
3,26,3,A,0,0
3,26,3,B,33,0.35106382978723405
3,26,3,A/B,1,0.010638297872340425
3,26,3,AB,0,0
3,26,3,E,0,0
3,26,4,U,32,0.3404255319148936
3,26,4,S,25,0.26595744680851063
3,26,4,A,0,0
3,26,4,B,36,0.3829787234042553
3,26,4,A/B,0,0
3,26,4,AB,1,0.010638297872340425
3,26,4,E,0,0
3,27,1,U,52,0.5531914893617021
3,27,1,S,10,0.10638297872340426
3,27,1,A,0,0
3,27,1,B,32,0.3404255319148936
3,27,1,A/B,0,0
3,27,1,AB,0,0
3,27,1,E,0,0
3,27,2,U,55,0.5851063829787234
3,27,2,S,9,0.09574468085106383
3,27,2,A,0,0
3,27,2,B,30,0.3191489361702128
3,27,2,A/B,0,0
3,27,2,AB,0,0
3,27,2,E,0,0
3,27,3,U,48,0.5106382978723404
3,27,3,S,15,0.1595744680851064
3,27,3,A,0,0
3,27,3,B,31,0.32978723404255317
3,27,3,A/B,0,0
3,27,3,AB,0,0
3,27,3,E,0,0
3,27,4,U,45,0.4787234042553192
3,27,4,S,7,0.07446808510638298
3,27,4,A,0,0
3,27,4,B,42,0.44680851063829785
3,27,4,A/B,0,0
3,27,4,AB,0,0
3,27,4,E,0,0
3,28,1,U,55,0.5851063829787234
3,28,1,S,6,0.06382978723404255
3,28,1,A,0,0
3,28,1,B,33,0.35106382978723405
3,28,1,A/B,0,0
3,28,1,AB,0,0
3,28,1,E,0,0
3,28,2,U,56,0.5957446808510638
3,28,2,S,6,0.06382978723404255
3,28,2,A,0,0
3,28,2,B,32,0.3404255319148936
3,28,2,A/B,0,0
3,28,2,AB,0,0
3,28,2,E,0,0
3,28,3,U,52,0.5531914893617021
3,28,3,S,12,0.1276595744680851
3,28,3,A,0,0
3,28,3,B,30,0.3191489361702128
3,28,3,A/B,0,0
3,28,3,AB,0,0
3,28,3,E,0,0
3,28,4,U,51,0.5425531914893617
3,28,4,S,8,0.0851063829787234
3,28,4,A,0,0
3,28,4,B,35,0.3723404255319149
3,28,4,A/B,0,0
3,28,4,AB,0,0
3,28,4,E,0,0
3,29,1,U,61,0.648936170212766
3,29,1,S,5,0.05319148936170213
3,29,1,A,0,0
3,29,1,B,28,0.2978723404255319
3,29,1,A/B,0,0
3,29,1,AB,0,0
3,29,1,E,0,0
3,29,2,U,60,0.6382978723404256
3,29,2,S,4,0.0425531914893617
3,29,2,A,0,0
3,29,2,B,30,0.3191489361702128
3,29,2,A/B,0,0
3,29,2,AB,0,0
3,29,2,E,0,0
3,29,3,U,54,0.574468085106383
3,29,3,S,7,0.07446808510638298
3,29,3,A,0,0
3,29,3,B,33,0.35106382978723405
3,29,3,A/B,0,0
3,29,3,AB,0,0
3,29,3,E,0,0
3,29,4,U,53,0.5638297872340425
3,29,4,S,6,0.06382978723404255
3,29,4,A,0,0
3,29,4,B,35,0.3723404255319149
3,29,4,A/B,0,0
3,29,4,AB,0,0
3,29,4,E,0,0
3,30,1,U,52,0.5531914893617021
3,30,1,S,10,0.10638297872340426
3,30,1,A,0,0
3,30,1,B,32,0.3404255319148936
3,30,1,A/B,0,0
3,30,1,AB,0,0
3,30,1,E,0,0
3,30,2,U,54,0.574468085106383
3,30,2,S,8,0.0851063829787234
3,30,2,A,0,0
3,30,2,B,32,0.3404255319148936
3,30,2,A/B,0,0
3,30,2,AB,0,0
3,30,2,E,0,0
3,30,3,U,40,0.425531914893617
3,30,3,S,12,0.1276595744680851
3,30,3,A,0,0
3,30,3,B,42,0.44680851063829785
3,30,3,A/B,0,0
3,30,3,AB,0,0
3,30,3,E,0,0
3,30,4,U,50,0.5319148936170213
3,30,4,S,9,0.09574468085106383
3,30,4,A,0,0
3,30,4,B,35,0.3723404255319149
3,30,4,A/B,0,0
3,30,4,AB,0,0
3,30,4,E,0,0
3,31,1,U,58,0.6170212765957447
3,31,1,S,4,0.0425531914893617
3,31,1,A,0,0
3,31,1,B,32,0.3404255319148936
3,31,1,A/B,0,0
3,31,1,AB,0,0
3,31,1,E,0,0
3,31,2,U,60,0.6382978723404256
3,31,2,S,2,0.02127659574468085
3,31,2,A,0,0
3,31,2,B,32,0.3404255319148936
3,31,2,A/B,0,0
3,31,2,AB,0,0
3,31,2,E,0,0
3,31,3,U,47,0.5
3,31,3,S,8,0.0851063829787234
3,31,3,A,0,0
3,31,3,B,39,0.4148936170212766
3,31,3,A/B,0,0
3,31,3,AB,0,0
3,31,3,E,0,0
3,31,4,U,44,0.46808510638297873
3,31,4,S,7,0.07446808510638298
3,31,4,A,0,0
3,31,4,B,43,0.4574468085106383
3,31,4,A/B,0,0
3,31,4,AB,0,0
3,31,4,E,0,0
3,32,1,U,52,0.5531914893617021
3,32,1,S,9,0.09574468085106383
3,32,1,A,0,0
3,32,1,B,33,0.35106382978723405
3,32,1,A/B,0,0
3,32,1,AB,0,0
3,32,1,E,0,0
3,32,2,U,66,0.7021276595744681
3,32,2,S,1,0.010638297872340425
3,32,2,A,0,0
3,32,2,B,27,0.2872340425531915
3,32,2,A/B,0,0
3,32,2,AB,0,0
3,32,2,E,0,0
3,32,3,U,44,0.46808510638297873
3,32,3,S,11,0.11702127659574468
3,32,3,A,0,0
3,32,3,B,39,0.4148936170212766
3,32,3,A/B,0,0
3,32,3,AB,0,0
3,32,3,E,0,0
3,32,4,U,37,0.39361702127659576
3,32,4,S,13,0.13829787234042554
3,32,4,A,0,0
3,32,4,B,44,0.46808510638297873
3,32,4,A/B,0,0
3,32,4,AB,0,0
3,32,4,E,0,0
3,33,1,U,51,0.5425531914893617
3,33,1,S,9,0.09574468085106383
3,33,1,A,0,0
3,33,1,B,34,0.3617021276595745
3,33,1,A/B,0,0
3,33,1,AB,0,0
3,33,1,E,0,0
3,33,2,U,59,0.6276595744680851
3,33,2,S,6,0.06382978723404255
3,33,2,A,0,0
3,33,2,B,29,0.30851063829787234
3,33,2,A/B,0,0
3,33,2,AB,0,0
3,33,2,E,0,0
3,33,3,U,44,0.46808510638297873
3,33,3,S,8,0.0851063829787234
3,33,3,A,0,0
3,33,3,B,42,0.44680851063829785
3,33,3,A/B,0,0
3,33,3,AB,0,0
3,33,3,E,0,0
3,33,4,U,29,0.30851063829787234
3,33,4,S,20,0.2127659574468085
3,33,4,A,0,0
3,33,4,B,45,0.4787234042553192
3,33,4,A/B,0,0
3,33,4,AB,0,0
3,33,4,E,0,0
3,34,1,U,48,0.5106382978723404
3,34,1,S,7,0.07446808510638298
3,34,1,A,0,0
3,34,1,B,39,0.4148936170212766
3,34,1,A/B,0,0
3,34,1,AB,0,0
3,34,1,E,0,0
3,34,2,U,70,0.7446808510638298
3,34,2,S,0,0
3,34,2,A,0,0
3,34,2,B,24,0.2553191489361702
3,34,2,A/B,0,0
3,34,2,AB,0,0
3,34,2,E,0,0
3,34,3,U,38,0.40425531914893614
3,34,3,S,11,0.11702127659574468
3,34,3,A,0,0
3,34,3,B,45,0.4787234042553192
3,34,3,A/B,0,0
3,34,3,AB,0,0
3,34,3,E,0,0
3,34,4,U,31,0.32978723404255317
3,34,4,S,16,0.1702127659574468
3,34,4,A,0,0
3,34,4,B,47,0.5
3,34,4,A/B,0,0
3,34,4,AB,0,0
3,34,4,E,0,0
3,35,1,U,58,0.6170212765957447
3,35,1,S,0,0
3,35,1,A,0,0
3,35,1,B,36,0.3829787234042553
3,35,1,A/B,0,0
3,35,1,AB,0,0
3,35,1,E,0,0
3,35,2,U,71,0.7553191489361702
3,35,2,S,0,0
3,35,2,A,0,0
3,35,2,B,23,0.24468085106382978
3,35,2,A/B,0,0
3,35,2,AB,0,0
3,35,2,E,0,0
3,35,3,U,49,0.5212765957446809
3,35,3,S,0,0
3,35,3,A,0,0
3,35,3,B,45,0.4787234042553192
3,35,3,A/B,0,0
3,35,3,AB,0,0
3,35,3,E,0,0
3,35,4,U,35,0.3723404255319149
3,35,4,S,7,0.07446808510638298
3,35,4,A,0,0
3,35,4,B,52,0.5531914893617021
3,35,4,A/B,0,0
3,35,4,AB,0,0
3,35,4,E,0,0
3,36,1,U,45,0.4787234042553192
3,36,1,S,6,0.06382978723404255
3,36,1,A,0,0
3,36,1,B,41,0.43617021276595747
3,36,1,A/B,1,0.010638297872340425
3,36,1,AB,1,0.010638297872340425
3,36,1,E,0,0
3,36,2,U,57,0.6063829787234043
3,36,2,S,5,0.05319148936170213
3,36,2,A,0,0
3,36,2,B,31,0.32978723404255317
3,36,2,A/B,0,0
3,36,2,AB,1,0.010638297872340425
3,36,2,E,0,0
3,36,3,U,38,0.40425531914893614
3,36,3,S,10,0.10638297872340426
3,36,3,A,0,0
3,36,3,B,43,0.4574468085106383
3,36,3,A/B,3,0.031914893617021274
3,36,3,AB,0,0
3,36,3,E,0,0
3,36,4,U,28,0.2978723404255319
3,36,4,S,16,0.1702127659574468
3,36,4,A,0,0
3,36,4,B,50,0.5319148936170213
3,36,4,A/B,0,0
3,36,4,AB,0,0
3,36,4,E,0,0
3,37,1,U,48,0.5106382978723404
3,37,1,S,11,0.11702127659574468
3,37,1,A,0,0
3,37,1,B,35,0.3723404255319149
3,37,1,A/B,0,0
3,37,1,AB,0,0
3,37,1,E,0,0
3,37,2,U,69,0.7340425531914894
3,37,2,S,0,0
3,37,2,A,0,0
3,37,2,B,25,0.26595744680851063
3,37,2,A/B,0,0
3,37,2,AB,0,0
3,37,2,E,0,0
3,37,3,U,43,0.4574468085106383
3,37,3,S,10,0.10638297872340426
3,37,3,A,0,0
3,37,3,B,41,0.43617021276595747
3,37,3,A/B,0,0
3,37,3,AB,0,0
3,37,3,E,0,0
3,37,4,U,40,0.425531914893617
3,37,4,S,5,0.05319148936170213
3,37,4,A,0,0
3,37,4,B,49,0.5212765957446809
3,37,4,A/B,0,0
3,37,4,AB,0,0
3,37,4,E,0,0
3,38,1,U,32,0.3404255319148936
3,38,1,S,3,0.031914893617021274
3,38,1,A,0,0
3,38,1,B,59,0.6276595744680851
3,38,1,A/B,0,0
3,38,1,AB,0,0
3,38,1,E,0,0
3,38,2,U,54,0.574468085106383
3,38,2,S,0,0
3,38,2,A,0,0
3,38,2,B,40,0.425531914893617
3,38,2,A/B,0,0
3,38,2,AB,0,0
3,38,2,E,0,0
3,38,3,U,32,0.3404255319148936
3,38,3,S,2,0.02127659574468085
3,38,3,A,0,0
3,38,3,B,60,0.6382978723404256
3,38,3,A/B,0,0
3,38,3,AB,0,0
3,38,3,E,0,0
3,38,4,U,31,0.32978723404255317
3,38,4,S,1,0.010638297872340425
3,38,4,A,0,0
3,38,4,B,62,0.6595744680851063
3,38,4,A/B,0,0
3,38,4,AB,0,0
3,38,4,E,0,0
3,39,1,U,49,0.5212765957446809
3,39,1,S,21,0.22340425531914893
3,39,1,A,0,0
3,39,1,B,24,0.2553191489361702
3,39,1,A/B,0,0
3,39,1,AB,0,0
3,39,1,E,0,0
3,39,2,U,62,0.6595744680851063
3,39,2,S,13,0.13829787234042554
3,39,2,A,0,0
3,39,2,B,19,0.20212765957446807
3,39,2,A/B,0,0
3,39,2,AB,0,0
3,39,2,E,0,0
3,39,3,U,50,0.5319148936170213
3,39,3,S,22,0.23404255319148937
3,39,3,A,0,0
3,39,3,B,20,0.2127659574468085
3,39,3,A/B,2,0.02127659574468085
3,39,3,AB,0,0
3,39,3,E,0,0
3,39,4,U,47,0.5
3,39,4,S,21,0.22340425531914893
3,39,4,A,0,0
3,39,4,B,25,0.26595744680851063
3,39,4,A/B,0,0
3,39,4,AB,1,0.010638297872340425
3,39,4,E,0,0
3,40,1,U,46,0.48936170212765956
3,40,1,S,1,0.010638297872340425
3,40,1,A,0,0
3,40,1,B,47,0.5
3,40,1,A/B,0,0
3,40,1,AB,0,0
3,40,1,E,0,0
3,40,2,U,56,0.5957446808510638
3,40,2,S,3,0.031914893617021274
3,40,2,A,0,0
3,40,2,B,35,0.3723404255319149
3,40,2,A/B,0,0
3,40,2,AB,0,0
3,40,2,E,0,0
3,40,3,U,44,0.46808510638297873
3,40,3,S,5,0.05319148936170213
3,40,3,A,0,0
3,40,3,B,45,0.4787234042553192
3,40,3,A/B,0,0
3,40,3,AB,0,0
3,40,3,E,0,0
3,40,4,U,43,0.4574468085106383
3,40,4,S,3,0.031914893617021274
3,40,4,A,0,0
3,40,4,B,48,0.5106382978723404
3,40,4,A/B,0,0
3,40,4,AB,0,0
3,40,4,E,0,0
3,41,1,U,69,0.7340425531914894
3,41,1,S,5,0.05319148936170213
3,41,1,A,15,0.1595744680851064
3,41,1,B,4,0.0425531914893617
3,41,1,A/B,1,0.010638297872340425
3,41,1,AB,0,0
3,41,1,E,0,0
3,41,2,U,86,0.9148936170212766
3,41,2,S,4,0.0425531914893617
3,41,2,A,0,0
3,41,2,B,3,0.031914893617021274
3,41,2,A/B,1,0.010638297872340425
3,41,2,AB,0,0
3,41,2,E,0,0
3,41,3,U,76,0.8085106382978723
3,41,3,S,4,0.0425531914893617
3,41,3,A,11,0.11702127659574468
3,41,3,B,1,0.010638297872340425
3,41,3,A/B,0,0
3,41,3,AB,2,0.02127659574468085
3,41,3,E,0,0
3,41,4,U,70,0.7446808510638298
3,41,4,S,3,0.031914893617021274
3,41,4,A,16,0.1702127659574468
3,41,4,B,3,0.031914893617021274
3,41,4,A/B,1,0.010638297872340425
3,41,4,AB,1,0.010638297872340425
3,41,4,E,0,0
3,42,1,U,60,0.6382978723404256
3,42,1,S,3,0.031914893617021274
3,42,1,A,27,0.2872340425531915
3,42,1,B,0,0
3,42,1,A/B,0,0
3,42,1,AB,4,0.0425531914893617
3,42,1,E,0,0
3,42,2,U,91,0.9680851063829787
3,42,2,S,0,0
3,42,2,A,1,0.010638297872340425
3,42,2,B,0,0
3,42,2,A/B,0,0
3,42,2,AB,2,0.02127659574468085
3,42,2,E,0,0
3,42,3,U,64,0.6808510638297872
3,42,3,S,4,0.0425531914893617
3,42,3,A,25,0.26595744680851063
3,42,3,B,0,0
3,42,3,A/B,0,0
3,42,3,AB,1,0.010638297872340425
3,42,3,E,0,0
3,42,4,U,66,0.7021276595744681
3,42,4,S,3,0.031914893617021274
3,42,4,A,25,0.26595744680851063
3,42,4,B,0,0
3,42,4,A/B,0,0
3,42,4,AB,0,0
3,42,4,E,0,0
3,43,1,U,51,0.5425531914893617
3,43,1,S,3,0.031914893617021274
3,43,1,A,36,0.3829787234042553
3,43,1,B,0,0
3,43,1,A/B,0,0
3,43,1,AB,4,0.0425531914893617
3,43,1,E,0,0
3,43,2,U,85,0.9042553191489362
3,43,2,S,0,0
3,43,2,A,7,0.07446808510638298
3,43,2,B,0,0
3,43,2,A/B,0,0
3,43,2,AB,2,0.02127659574468085
3,43,2,E,0,0
3,43,3,U,51,0.5425531914893617
3,43,3,S,1,0.010638297872340425
3,43,3,A,41,0.43617021276595747
3,43,3,B,0,0
3,43,3,A/B,0,0
3,43,3,AB,1,0.010638297872340425
3,43,3,E,0,0
3,43,4,U,54,0.574468085106383
3,43,4,S,0,0
3,43,4,A,40,0.425531914893617
3,43,4,B,0,0
3,43,4,A/B,0,0
3,43,4,AB,0,0
3,43,4,E,0,0
3,44,1,U,38,0.40425531914893614
3,44,1,S,2,0.02127659574468085
3,44,1,A,48,0.5106382978723404
3,44,1,B,0,0
3,44,1,A/B,0,0
3,44,1,AB,6,0.06382978723404255
3,44,1,E,0,0
3,44,2,U,85,0.9042553191489362
3,44,2,S,0,0
3,44,2,A,7,0.07446808510638298
3,44,2,B,0,0
3,44,2,A/B,0,0
3,44,2,AB,2,0.02127659574468085
3,44,2,E,0,0
3,44,3,U,41,0.43617021276595747
3,44,3,S,0,0
3,44,3,A,51,0.5425531914893617
3,44,3,B,0,0
3,44,3,A/B,0,0
3,44,3,AB,2,0.02127659574468085
3,44,3,E,0,0
3,44,4,U,45,0.4787234042553192
3,44,4,S,0,0
3,44,4,A,49,0.5212765957446809
3,44,4,B,0,0
3,44,4,A/B,0,0
3,44,4,AB,0,0
3,44,4,E,0,0
3,45,1,U,40,0.425531914893617
3,45,1,S,1,0.010638297872340425
3,45,1,A,46,0.48936170212765956
3,45,1,B,0,0
3,45,1,A/B,0,0
3,45,1,AB,7,0.07446808510638298
3,45,1,E,0,0
3,45,2,U,84,0.8936170212765957
3,45,2,S,0,0
3,45,2,A,8,0.0851063829787234
3,45,2,B,0,0
3,45,2,A/B,0,0
3,45,2,AB,2,0.02127659574468085
3,45,2,E,0,0
3,45,3,U,29,0.30851063829787234
3,45,3,S,0,0
3,45,3,A,65,0.6914893617021277
3,45,3,B,0,0
3,45,3,A/B,0,0
3,45,3,AB,0,0
3,45,3,E,0,0
3,45,4,U,33,0.35106382978723405
3,45,4,S,0,0
3,45,4,A,61,0.648936170212766
3,45,4,B,0,0
3,45,4,A/B,0,0
3,45,4,AB,0,0
3,45,4,E,0,0
3,46,1,U,32,0.3404255319148936
3,46,1,S,0,0
3,46,1,A,55,0.5851063829787234
3,46,1,B,0,0
3,46,1,A/B,0,0
3,46,1,AB,7,0.07446808510638298
3,46,1,E,0,0
3,46,2,U,84,0.8936170212765957
3,46,2,S,1,0.010638297872340425
3,46,2,A,7,0.07446808510638298
3,46,2,B,0,0
3,46,2,A/B,0,0
3,46,2,AB,2,0.02127659574468085
3,46,2,E,0,0
3,46,3,U,26,0.2765957446808511
3,46,3,S,0,0
3,46,3,A,67,0.7127659574468085
3,46,3,B,0,0
3,46,3,A/B,0,0
3,46,3,AB,1,0.010638297872340425
3,46,3,E,0,0
3,46,4,U,31,0.32978723404255317
3,46,4,S,1,0.010638297872340425
3,46,4,A,62,0.6595744680851063
3,46,4,B,0,0
3,46,4,A/B,0,0
3,46,4,AB,0,0
3,46,4,E,0,0
3,47,1,U,26,0.2765957446808511
3,47,1,S,0,0
3,47,1,A,61,0.648936170212766
3,47,1,B,0,0
3,47,1,A/B,0,0
3,47,1,AB,7,0.07446808510638298
3,47,1,E,0,0
3,47,2,U,66,0.7021276595744681
3,47,2,S,0,0
3,47,2,A,24,0.2553191489361702
3,47,2,B,0,0
3,47,2,A/B,0,0
3,47,2,AB,4,0.0425531914893617
3,47,2,E,0,0
3,47,3,U,21,0.22340425531914893
3,47,3,S,0,0
3,47,3,A,73,0.776595744680851
3,47,3,B,0,0
3,47,3,A/B,0,0
3,47,3,AB,0,0
3,47,3,E,0,0
3,47,4,U,25,0.26595744680851063
3,47,4,S,1,0.010638297872340425
3,47,4,A,68,0.723404255319149
3,47,4,B,0,0
3,47,4,A/B,0,0
3,47,4,AB,0,0
3,47,4,E,0,0
3,48,1,U,40,0.425531914893617
3,48,1,S,1,0.010638297872340425
3,48,1,A,45,0.4787234042553192
3,48,1,B,0,0
3,48,1,A/B,0,0
3,48,1,AB,8,0.0851063829787234
3,48,1,E,0,0
3,48,2,U,70,0.7446808510638298
3,48,2,S,0,0
3,48,2,A,19,0.20212765957446807
3,48,2,B,0,0
3,48,2,A/B,0,0
3,48,2,AB,5,0.05319148936170213
3,48,2,E,0,0
3,48,3,U,32,0.3404255319148936
3,48,3,S,0,0
3,48,3,A,62,0.6595744680851063
3,48,3,B,0,0
3,48,3,A/B,0,0
3,48,3,AB,0,0
3,48,3,E,0,0
3,48,4,U,35,0.3723404255319149
3,48,4,S,0,0
3,48,4,A,59,0.6276595744680851
3,48,4,B,0,0
3,48,4,A/B,0,0
3,48,4,AB,0,0
3,48,4,E,0,0
3,49,1,U,40,0.425531914893617
3,49,1,S,0,0
3,49,1,A,47,0.5
3,49,1,B,0,0
3,49,1,A/B,1,0.010638297872340425
3,49,1,AB,6,0.06382978723404255
3,49,1,E,0,0
3,49,2,U,54,0.574468085106383
3,49,2,S,1,0.010638297872340425
3,49,2,A,34,0.3617021276595745
3,49,2,B,0,0
3,49,2,A/B,0,0
3,49,2,AB,5,0.05319148936170213
3,49,2,E,0,0
3,49,3,U,41,0.43617021276595747
3,49,3,S,0,0
3,49,3,A,53,0.5638297872340425
3,49,3,B,0,0
3,49,3,A/B,0,0
3,49,3,AB,0,0
3,49,3,E,0,0
3,49,4,U,38,0.40425531914893614
3,49,4,S,1,0.010638297872340425
3,49,4,A,55,0.5851063829787234
3,49,4,B,0,0
3,49,4,A/B,0,0
3,49,4,AB,0,0
3,49,4,E,0,0
3,50,1,U,37,0.39361702127659576
3,50,1,S,0,0
3,50,1,A,53,0.5638297872340425
3,50,1,B,0,0
3,50,1,A/B,1,0.010638297872340425
3,50,1,AB,3,0.031914893617021274
3,50,1,E,0,0
3,50,2,U,63,0.6702127659574468
3,50,2,S,3,0.031914893617021274
3,50,2,A,23,0.24468085106382978
3,50,2,B,0,0
3,50,2,A/B,0,0
3,50,2,AB,5,0.05319148936170213
3,50,2,E,0,0
3,50,3,U,31,0.32978723404255317
3,50,3,S,0,0
3,50,3,A,63,0.6702127659574468
3,50,3,B,0,0
3,50,3,A/B,0,0
3,50,3,AB,0,0
3,50,3,E,0,0
3,50,4,U,34,0.3617021276595745
3,50,4,S,0,0
3,50,4,A,60,0.6382978723404256
3,50,4,B,0,0
3,50,4,A/B,0,0
3,50,4,AB,0,0
3,50,4,E,0,0
3,51,1,U,33,0.35106382978723405
3,51,1,S,1,0.010638297872340425
3,51,1,A,53,0.5638297872340425
3,51,1,B,0,0
3,51,1,A/B,0,0
